,Time,VNE atom7 t_q = linear flat,VNE atom6 t_q = linear flat,VNE atom5 t_q = linear flat,VNE atom4 t_q = linear flat,VNE atom3 t_q = linear flat,VNE atom2 t_q = linear flat,VNE atom7 t_q = 7,VNE atom6 t_q = 7,VNE atom5 t_q = 7,VNE atom4 t_q = 7,VNE atom3 t_q = 7,VNE atom2 t_q = 7
115,0.115,0.029221909994090713,0.031818834657753876,0.050087902778851445,0.032459156106717804,0.05008790277885175,0.03181883465775455,0.029241350710888143,0.031892316795201145,0.05300934338247534,0.040778279418315674,0.18234701459550806,0.18170507066345737
116,0.116,0.029406108418235502,0.03165728715281092,0.05040162156701879,0.032370795446415204,0.05040162156701967,0.03165728715281124,0.029428082489297,0.03172831874886911,0.05362150791912938,0.040320920481967434,0.18832625011578494,0.18700255873984356
117,0.117,0.029549718668517688,0.03152004564611916,0.05068645620950478,0.0323272188041962,0.050686456209505314,0.031520045646119633,0.02957434753055789,0.03158834934506817,0.054227730482788894,0.039860431078621375,0.19460399591022604,0.19222681278942896
118,0.11800000000000001,0.029677344692993116,0.03145898181029197,0.05097141390201328,0.0323760070830659,0.050971413902013624,0.03145898181029297,0.029704717436100134,0.03152476108363334,0.05485430463001924,0.0394989983389821,0.2011478549710341,0.19746312686575843
119,0.11900000000000001,0.02981783650765879,0.03152387219688124,0.051292546942157756,0.03256180622689313,0.05129254694215726,0.03152387219688123,0.029848008370815297,0.031587842177574724,0.05553351922417857,0.03933624726695024,0.2079174609353564,0.20279147937355563
120,0.12,0.030001218384410153,0.03175747033643773,0.051689338069756785,0.032921730716097414,0.05168933806975671,0.031757470336438075,0.030034211635358327,0.03182085319467701,0.056300151369089335,0.039459016922998906,0.21486378126566416,0.2082764955856906
121,0.121,0.03025533682942217,0.03219093620052371,0.052200237959631385,0.033481177139781555,0.05220023795963179,0.03219093620052347,0.03029114415800277,0.03225541845114783,0.05718724295785786,0.03993187801260529,0.22192914788751342,0.21396038747147048
122,0.122,0.030602654911527916,0.03284024663439024,0.05285790225432098,0.0342506344509501,0.05285790225432035,0.03284024663439104,0.030641245113407364,0.032907899368011896,0.058221697188923754,0.0407898457070448,0.22904812466192515,0.2198591490258041
123,0.123,0.031057629930220976,0.03370411680863035,0.05368479794871947,0.03522397600184704,0.05368479794872026,0.0337041168086305,0.031098955236627052,0.03377728378882003,0.05942032380715369,0.042034514450076305,0.2361492023999825,0.2259618560901026
124,0.124,0.03162504443305085,0.034763739057745276,0.05468985654632727,0.03637849980896944,0.05468985654632748,0.03476373905774626,0.031669048454301234,0.03484490069963425,0.06078694379284105,0.043634223532959655,0.24315719497191735,0.23223259581141947
125,0.125,0.03229951901950737,0.03598434789253116,0.05586671949324441,0.037676703552142865,0.05586671949324486,0.03598434789253187,0.03234614404808618,0.0360759703559413,0.06231102185808368,0.04552804373729853,0.2499961136288256,0.23861437280695977
126,0.126,0.033066245473749735,0.03731833638597179,0.05719386572919591,0.03906951837371078,0.0571938657291956,0.037318336385972366,0.0331154379395326,0.037422714297851684,0.06396805040202914,0.04763266550108306,0.2565922358030037,0.24503430598118703
127,0.127,0.03390278388373938,0.03870945473035392,0.0586365894981581,0.04050054460591315,0.058636589498158295,0.03870945473035459,0.03395449708620523,0.03882855425906713,0.06572161650825838,0.04985089952071804,0.26287706761920004,0.25140950411780394
128,0.128,0.03478161219171201,0.040097546473383434,0.06015048919277205,0.04191075799495943,0.06015048919277172,0.04009754647338379,0.03483580596738621,0.04023285385987039,0.06752681371882008,0.05208050614390329,0.26878992690531056,0.2576531319592483
129,0.129,0.03567303094642921,0.04142330575295578,0.061685907299040874,0.04324317434852323,0.061685907299040735,0.0414233057529554,0.03572966851924261,0.0415756859288411,0.06933447208263312,0.054222329190356994,0.274279939406954,0.263680294485892
130,0.13,0.03654801741190659,0.042632630292245934,0.06319266702103538,0.04444704247237545,0.06319266702103551,0.04263263029224622,0.03660706017736048,0.04280220123246257,0.07109560427749723,0.05618706533891073,0.27930733336329616,0.2694134369204933
131,0.131,0.03738067993792879,0.0436802609246852,0.0646244826573713,0.045481247835952435,0.06462448265736989,0.043680260924685826,0.037442081257178794,0.043866291661864495,0.07276550063167248,0.057900340979920965,0.2838440211590724,0.27478697064762597
132,0.132,0.03815006374739674,0.04453251245566008,0.06594254801688335,0.046316729091007716,0.06594254801688303,0.04453251245566009,0.03821376294589382,0.044733355620894207,0.07430702522194003,0.05930604452893237,0.287873554664242,0.279750807491171
133,0.133,0.03884117963967724,0.045168999533055955,0.0671179868841866,0.04693782198598621,0.0671179868841865,0.045168999533056337,0.03890709733568411,0.04538207208729512,0.07569283138341194,0.06036806226595573,0.29139061739923394,0.2842724538366408
134,0.134,0.03944524751543628,0.04558334082068289,0.06813304047994567,0.047342542383831794,0.06813304047994599,0.045583340820683244,0.03951328319028042,0.04580516841988542,0.07690639133532909,0.06107069284037733,0.294400259511154,0.2883373278993978
135,0.135,0.03995925181206149,0.0457828859179769,0.0689810380403122,0.04754189773756644,0.06898103804031322,0.04578288591797802,0.04002928422733035,0.046009226199045176,0.07794189287598421,0.061418074605704705,0.2969170838647068,0.29194705937292353
136,0.136,0.04038498498896624,0.0457875551013356,0.06966532972668285,0.04755837258697805,0.06966532972668281,0.045787555101335545,0.04045687570578634,0.04601361220614209,0.07880317875767018,0.06143295527724366,0.29896455338670636,0.2951157345479499
137,0.137,0.04072780104476413,0.045627915932194146,0.07019744881147885,0.04742376848629128,0.07019744881147921,0.0456279159321943,0.04080140095316385,0.045848652083428684,0.07950198406875528,0.06115507105085239,0.30057451852080447,0.2978643575998637
138,0.138,0.040995310439358605,0.04534264715332787,0.07059481307467588,0.04717659433421785,0.07059481307467627,0.04534264715332878,0.0410704689040708,0.045553186697446894,0.08005576401602672,0.06063929312357769,0.30178697305477253,0.3002141721838204
139,0.139,0.04119622176143166,0.044975562682958,0.07087827867844723,0.04685920325404566,0.07087827867844779,0.04497556268295775,0.041272797770535004,0.04517166999791097,0.08048540389186398,0.059953561502206855,0.30264995469064415,0.30217985657359536
140,0.14,0.04133947971371715,0.04457238914945743,0.07106983036769592,0.04651486203297665,0.07106983036769611,0.04457238914945782,0.041417354303858074,0.044750985396525875,0.08081307183377925,0.059176485065775386,0.3032194324853506,0.3037638787942277
141,0.14100000000000001,0.04143377359512858,0.04417750909686103,0.0711906368901326,0.04618492378119547,0.07119063689013287,0.044177509096861675,0.04151286283054554,0.044337176364526026,0.08106042084083506,0.0583943762853884,0.30355898287051036,0.30495338309746867
142,0.14200000000000002,0.04148740874977142,0.04383089531933583,0.07125962726301757,0.045906257673789946,0.07125962726301843,0.04383089531933622,0.04156767664000029,0.043972303779581196,0.08124727690872091,0.05769744635300697,0.30373905941343227,0.305720808521049
143,0.14300000000000002,0.04150845977937761,0.04356546321271275,0.07129265965526804,0.045709072677876966,0.07129265965526801,0.04356546321271334,0.04158993069989744,0.043691651617696295,0.08139087267428477,0.05717494724219185,0.30383571045604224,0.306028995854688
144,0.14400000000000002,0.04150507145258609,0.04340504953507458,0.07130226903608525,0.04561525353846438,0.0713022690360853,0.04340504953507509,0.0415878418364904,0.04352149538104132,0.08150560870469004,0.05690923305341923,0.30392868581266896,0.3058408631443823
145,0.145,0.04148575001656403,0.04336318131775323,0.07129790234721223,0.04563730360768906,0.07129790234721269,0.04336318131775322,0.04156999926251836,0.043477616022446826,0.08160325615385422,0.05696901405796485,0.30409898331264307,0.3051329175214529
146,0.146,0.041459497388594856,0.043442727408974424,0.071286490993896,0.04577795705583358,0.07128649099389583,0.04344272740897484,0.04154549803748047,0.04356468246629165,0.0816934634469113,0.057402434671449704,0.30442599722157765,0.30391104906118427
147,0.147,0.041435681007199784,0.04363643519556642,0.07127317858393584,0.046030481630501385,0.07127317858393588,0.04363643519556669,0.04152380825127337,0.04377654267295318,0.0817844029889444,0.05823091279797848,0.30498452099581963,0.30222634939431336
148,0.148,0.04142359529204894,0.043928261921027896,0.07126202213706621,0.046379645089840695,0.07126202213706712,0.0439282619210281,0.04151433579355611,0.044097369784361115,0.08188339559054658,0.0594448061010181,0.3058419068543906,0.30018822459536365
149,0.149,0.041431745177796075,0.04429533204459542,0.07125651728834861,0.04680326954408282,0.07125651728834807,0.044295332044595744,0.04152570500857965,0.04450352444326931,0.08199737991370892,0.061001838095463334,0.30705568189243754,0.29797191694858194
150,0.15,0.04146695439802759,0.04471030391996454,0.0712598563882885,0.047274255127762156,0.07125985638828887,0.04471030391996471,0.04156486570515193,0.04496593353183763,0.08213314639176851,0.0628288396748608,0.30867186280303194,0.2958177906862513
151,0.151,0.04153345732966848,0.04514391665294965,0.07127490187438414,0.04776292323795829,0.07127490187438483,0.04514391665294991,0.04163618312992517,0.045452758342847385,0.08229732001844811,0.06482685500278243,0.3107241080107589,0.29402045034916413
152,0.152,0.04163216162389462,0.045567507437062046,0.07130393171950654,0.04823951251903191,0.07130393171950682,0.04556750743706252,0.041740697976068525,0.045932130599583405,0.0824961416155941,0.06687917610655827,0.31323371638419367,0.29290701451713685
153,0.153,0.04176026235108596,0.04595532998939907,0.07134827455060266,0.04867665714708281,0.07134827455060269,0.04595532998939919,0.04187573708077331,0.04637476373811216,0.08273514973651963,0.06886151789466391,0.31621035095600813,0.2928056625934115
154,0.154,0.04191134609810711,0.046286552440489404,0.07140798699581805,0.04905168388652327,0.0714079869958188,0.04628655244048853,0.04203501327011398,0.04675628685229681,0.08301889447770536,0.07065335658327773,0.3196532600815043,0.2940077360254809
155,0.155,0.04207605152582578,0.046546856369117096,0.07148172765926199,0.0493485782907458,0.07148172765926257,0.046546856369116894,0.04220928096986444,0.04705918802912581,0.08335081382818568,0.07214940075949505,0.32355270800951275,0.29672876297377154
156,0.156,0.04224326348869148,0.046729590022974346,0.07156694987694076,0.049559488345248384,0.07156694987694101,0.04672959002297439,0.04238752486946153,0.047274284706104425,0.08373337226253517,0.07327019586226764,0.3278913233678849,0.30107509042964203
157,0.157,0.042401726476340496,0.046836445569494504,0.07166047453971701,0.04968565427987556,0.07166047453971729,0.04683644556949472,0.042558567640234385,0.04740165832124175,0.08416850548986933,0.07397093941101544,0.3326451275916885,0.30702265032207293
158,0.158,0.04254188533533712,0.04687763461059176,0.07175942541764427,0.049737676457139855,0.07175942541764417,0.046877634610592134,0.0427129049508812,0.047451000665495124,0.08465834481799087,0.07424768510365141,0.3377841047967056,0.3144124717236918
159,0.159,0.04265770934533811,0.0468715340164281,0.07186242622527014,0.0497350611521961,0.07186242622527149,0.04687153401642844,0.04284452418335441,0.04744132534921426,0.0852061224658873,0.07414023571487383,0.3432723003180306,0.32296431187402774
160,0.16,0.04274823733073545,0.04684377362658499,0.07197088538235137,0.0497050199255177,0.07197088538235209,0.046843773626585025,0.042952444915709695,0.04740000728903515,0.08581709881115018,0.07373117784869951,0.3490675624873828,0.3323062391277267
161,0.161,0.04281859916324801,0.04682574753682042,0.07209014393739664,0.04968054568693652,0.07209014393739661,0.04682574753682035,0.04304173698724255,0.047361134430038705,0.08649931586330997,0.07314071871798367,0.35512114614790863,0.3420152502722472
162,0.162,0.04288032114613844,0.046852559288070084,0.07223024465163846,0.04969784963571082,0.07223024465163859,0.046852559288069875,0.043123824178669654,0.04736319607593166,0.08726397698238128,0.07251728129926031,0.3613774559108051,0.35166265757356424
163,0.163,0.042950804556994855,0.046960462360314224,0.07240610248008769,0.0497933166263328,0.07240610248008805,0.04696046236031446,0.043215963384556945,0.04744619447528528,0.08812528558174251,0.07202424041369812,0.3677742093482942,0.36085801148736124
164,0.164,0.04305197051226385,0.04718392871235849,0.07263692087867417,0.05000021491648045,0.07263692087867435,0.047183928712359186,0.04333989301824359,0.047648347421139124,0.08909964463999986,0.07182376091746558,0.37424324318237623,0.3692862936573381
165,0.165,0.04320817973299651,0.047552559233630436,0.0729448009512771,0.05034546559446909,0.07294480095127609,0.047552559233630796,0.043519759626670346,0.04800263756143518,0.0902042174915357,0.07205938513720597,0.3807120787817848,0.37673451826660476
166,0.166,0.04344364853361357,0.04808812235291225,0.07335262045241271,0.050846818004739405,0.07335262045241338,0.048088122352912425,0.04377954403759339,0.04853353832193119,0.09145496496167571,0.07283964327477838,0.3871062267843126,0.3831053766937162
167,0.167,0.043779674638432825,0.048802047811858276,0.07388139777630942,0.05151077118097541,0.07388139777630964,0.04880204781185815,0.044140300027478624,0.049254281955959274,0.09286438464383501,0.074225241459192,0.3933520705575067,0.3884170140933102
168,0.168,0.04423203886950686,0.0496936919958925,0.0745474759079963,0.05233151680585668,0.07454747590799628,0.04969369199589288,0.04461757021077388,0.05016501171277788,0.09443926169877585,0.07622203666033092,0.3993800515270803,0.3927894340612912
169,0.169,0.04480894498883252,0.05074962129098394,0.07535993406261195,0.05329106067505825,0.07535993406261245,0.050749621290984086,0.045219339483892784,0.051252071151006134,0.09617877538779096,0.07878097799470633,0.40512780843866253,0.3964194183014953
170,0.17,0.04550979306954084,0.05194404000767139,0.07631863701555973,0.054360527527731704,0.07631863701555976,0.05194404000767165,0.04594481923779008,0.05248854280061342,0.0980732782232286,0.08180477490210823,0.4105429104569757,0.3995471974017878
171,0.171,0.04632495942021232,0.05324034421728619,0.07741325483260299,0.05550249931682681,0.07741325483260289,0.05324034421728671,0.04678423356967441,0.05383598604603003,0.10010397542287064,0.08515976163243034,0.4155848721646608,0.4024192850980691
172,0.17200000000000001,0.04723660118851668,0.05459364368662557,0.07862343981047237,0.05667411032592552,0.07862343981047307,0.05459364368662588,0.047719624733642996,0.05524717618137848,0.10224359706495045,0.08869068872033295,0.42022623714309104,0.40525265057588
173,0.17300000000000001,0.04822034858538173,0.05595398766730368,0.07992016299755672,0.057830545106240853,0.07992016299755719,0.0559539876673039,0.04872654105894329,0.05666954146163666,0.10445800178942788,0.09223609360763468,0.4244526471449941,0.4082054623231195
174,0.17400000000000002,0.04924762377003654,0.057269971010190435,0.08126803038466032,0.058928564189257675,0.08126803038466059,0.057269971010190705,0.0497763477220453,0.058048945505486046,0.10670851119100663,0.09564230931768737,0.4282619523051718,0.41135877994569725
175,0.17500000000000002,0.050288254285260924,0.058492385815948324,0.08262825739246274,0.05992971278139314,0.08262825739246375,0.0584923858159485,0.05083883024347973,0.0593334658616653,0.10895467546900989,0.0987747930967419,0.4316625406234158,0.41471180138776265
176,0.176,0.05131303736676724,0.05957761176956656,0.08396190489287739,0.06080293649399608,0.08396190489287736,0.059577611769567274,0.05188474911781084,0.06047686308808332,0.11115712892279878,0.10152608863905868,0.4346711525466451,0.4181908879620594
177,0.177,0.05229595299997587,0.06049049239044139,0.08523297711636915,0.06152642023435449,0.08523297711637003,0.060490492390441644,0.05288804518877545,0.0614415020378596,0.11328020971145618,0.10382027349767922,0.437310486806074,0.42167011626213136
178,0.178,0.053215803434204796,0.06120651180019093,0.08641104066128245,0.062088566776593815,0.08641104066128247,0.061206511800191155,0.053827474613047765,0.06220056328366569,0.11529408091061874,0.1056141599069289,0.4396068937753628,0.4249991212875066
179,0.179,0.054057157229975235,0.06171315696979878,0.08747312303190705,0.062488127269617895,0.08747312303190755,0.06171315696979893,0.05468755194994594,0.06273945638705274,0.11717618103966579,0.10689581550349726,0.4415883984882669,0.4280329171563292
180,0.18,0.054810579975707985,0.062010416739799096,0.0884047645150825,0.06273357651301811,0.08840476451508335,0.062010416739799665,0.05545878337303267,0.06305641064156003,0.11891193210853176,0.10768115639648504,0.44328321018200656,0.4306583525129768
181,0.181,0.05547222755827014,0.06211042730806916,0.08920020810192412,0.06284188354317169,0.08920020810192525,0.062110427308070135,0.05613726528738429,0.06316226919314649,0.12049472513525919,0.10800943935143642,0.4447187760483122,0.43281276102518207
182,0.182,0.056042950720939275,0.06203632303867878,0.08986180477591325,0.06283685851069384,0.08986180477591345,0.06203632303867922,0.05672379619097941,0.06307954835644618,0.12192527598076046,0.10793844090753499,0.44592134172372605,0.43449193714283324
183,0.183,0.05652710453727432,0.061820391982552944,0.09039877934910123,0.0627472594137694,0.09039877934910193,0.061820391982553395,0.05722269438573264,0.06284084736776523,0.12321049338628104,0.10753996282464529,0.44691590542825144,0.43574650017643685
184,0.184,0.056931269975917013,0.06150166915757337,0.09082554442439511,0.06260482052973694,0.09082554442439603,0.0615016691575736,0.057640527720353524,0.06248670860224151,0.12436202651795975,0.10689606201554072,0.4477264072574667,0.43666772361832995
185,0.185,0.05726307742578761,0.06112312928632087,0.09115976956968735,0.06244232578053392,0.09115976956968797,0.061123129286321194,0.05798494441334465,0.06206303944130201,0.12539466450301068,0.10609610300428246,0.44837598457714456,0.4373657410743901
186,0.186,0.057530278382490814,0.0607286652363545,0.0914204128969204,0.06229180499952697,0.09142041289692077,0.06072866523635548,0.058263750620402795,0.061618219483500505,0.12632474989282705,0.1052344228521136,0.448887147169582,0.4379444352809262
187,0.187,0.05774014960194713,0.06036005779317665,0.09162590580517462,0.0621828902743536,0.09162590580517459,0.06036005779317724,0.058484318866640336,0.06120003410610342,0.12716874585577426,0.10440814461722138,0.4492817746846476,0.4384780158817798
188,0.188,0.05789924467483323,0.06005415312634751,0.09179265053484988,0.06214134283232521,0.09179265053485024,0.060054153126347806,0.05865334246482605,0.06085259791481615,0.12794206632091276,0.10371453901710351,0.44958090299021836,0.4389940946644185
189,0.189,0.05801344290522585,0.059840460947865826,0.09193394596219534,0.062187753957473835,0.09193394596219678,0.05984046094786635,0.058776886254806385,0.06061345564759302,0.12865824157151026,0.10324736568919199,0.44980433204045467,0.43946691962557893
190,0.19,0.058088195299298685,0.05973936324047715,0.09205940230080085,0.06233643614600508,0.09205940230080151,0.059739363240478065,0.058860634072929116,0.06051106585387235,0.12932845112798586,0.10309184778337702,0.44997014285038645,0.43982249815975566
191,0.191,0.05812884019862635,0.059761077303227696,0.09217484474969813,0.06259454707504829,0.09217484474969884,0.059761077303228285,0.058910206068737495,0.06056287412257469,0.1299614140579178,0.10331832567163564,0.45009424443116586,0.43995501057371267
192,0.192,0.05814086026407223,0.05990544949431733,0.09228264674389407,0.06296151832902834,0.09228264674389493,0.05990544949431807,0.05893141796195327,0.060774158956044946,0.13056358809361215,0.1039751231716812,0.45019007682516,0.43975169152753857
193,0.193,0.05812997714351752,0.06016257539100347,0.09238238399708394,0.06342888087615028,0.09238238399708351,0.060162575391003,0.058930378622530435,0.06113778099942841,0.13113959793523633,0.105081620009352,0.4502685730692139,0.4391217007652014
194,0.194,0.05810202500822233,0.06051416092202861,0.09247166935048892,0.06398057965545964,0.09247166935048924,0.06051416092202923,0.058913366791424546,0.06163488954735626,0.13169279455814817,0.10662281395972532,0.4503384362489542,0.43802370168774685
195,0.195,0.058062600738852756,0.06093547136769689,0.09254702135219431,0.06459384506669344,0.09254702135219435,0.06093547136769739,0.05888648394059646,0.062236550805711104,0.13222584447456617,0.10854666191110493,0.4504067277861848,0.43648698334979785
196,0.196,0.05801654652547388,0.061397671776885925,0.09260463783888023,0.06524064102642183,0.0926046378388804,0.06139767177688724,0.05885513792324652,0.06290617567775997,0.13274126131656713,0.11076517973707463,0.4504797022457945,0.43462189497927295
197,0.197,0.057967369333924684,0.06187034774465493,0.09264098570144016,0.06588964498585793,0.09264098570144068,0.06187034774465557,0.05882346057908361,0.0636025545951617,0.13324181912699032,0.11315972797195228,0.45056377445317797,0.4326169307831204
198,0.198,0.057916731701698934,0.06232400700553381,0.09265317099592284,0.06650864602255412,0.09265317099592288,0.06232400700553487,0.05879379249836788,0.06428326101981623,0.13373082167601413,0.11559025925618317,0.45066647575291885,0.4307218157274961
199,0.199,0.05786415314904705,0.06273239204288902,0.09263910834401881,0.0670671845697122,0.09263910834401906,0.06273239204288975,0.05876637321219151,0.0649081645954479,0.13421223742544053,0.11790770992988514,0.4507972521748112,0.42921820616353135
200,0.2,0.05780703878589079,0.06307447184439548,0.09259755364948687,0.06753921124861019,0.09259755364948781,0.06307447184439546,0.05873935279411856,0.06544279518901756,0.1346907378046614,0.11996828930301004,0.4509679772088828,0.4283818847749948
201,0.201,0.05774110399895771,0.06333601788761388,0.09252809034002174,0.06790551882235416,0.09252809034002268,0.06333601788761424,0.058709193700879125,0.06586131388939781,0.13517169134244517,0.12164819249872562,0.45119309059276264,0.4284422355932545
202,0.202,0.0576611986361839,0.06351069927878304,0.09243116163123258,0.06815570301795715,0.09243116163123274,0.0635106992787836,0.058671466785316276,0.06614887107106887,0.13566116514035992,0.12285721656168858,0.4514893242512239,0.429545860871269
203,0.203,0.05756246157886173,0.06360065253559988,0.09230821975104544,0.06828943450321297,0.09230821975104588,0.0636006525356003,0.058621973422148435,0.06630316228802492,0.1361659690884658,0.12354984997325891,0.45187502914781763,0.43173099631994544
204,0.20400000000000001,0.057441669251286076,0.06361649456588071,0.09216202247517785,0.06831687353479841,0.09216202247517861,0.06361649456588117,0.05855805880129946,0.06633503060124857,0.13669375136319353,0.12373259068000135,0.452369165378519,0.4349176963278354
205,0.20500000000000002,0.05729859102740306,0.06357675781523314,0.09199705611566039,0.06825812775390545,0.09199705611566121,0.06357675781523389,0.058479931230921225,0.06626801204112513,0.13725312262940517,0.12346650326046615,0.4529900574230983,0.43891585530990784
206,0.20600000000000002,0.05713713964956005,0.0635067409333085,0.09182001262470392,0.0681417387955062,0.09182001262470423,0.06350674093330883,0.058391777782255974,0.06613678350566482,0.1378537583469838,0.1228643511242958,0.4537540440396938,0.44344972176896724
207,0.20700000000000002,0.056966110920442944,0.06343679316722729,0.09164020729921414,0.06800228027933311,0.09164020729921472,0.06343679316722814,0.05830247308137031,0.06598455299360272,0.1385064104311436,0.12208205475798627,0.454674166078779,0.44819455741575254
208,0.20800000000000002,0.056799345127912806,0.06340009041346115,0.09146980195414106,0.06787725169772019,0.09146980195414126,0.06340009041346156,0.05822571656728196,0.06585953100033098,0.13922275627287026,0.12130476297063886,0.4557590343702336,0.45281921259732505
209,0.209,0.05665520985904819,0.06343001558250191,0.09132370298632562,0.06780354959845124,0.09132370298632579,0.06343001558250276,0.05817950095384975,0.06581073360784907,0.14001502725793352,0.12072849973469305,0.45701200311792056,0.4570278991646751
210,0.21,0.056555393105019065,0.06355731994155989,0.09121903724037085,0.0678138751717934,0.09121903724037123,0.06355731994156012,0.058184903822855995,0.06588347858700633,0.14089538978089258,0.12053913170594983,0.458430742145827,0.460595165992135
211,0.211,0.05652309620664247,0.06380730349940349,0.0911741688646038,0.06793347906015011,0.091174168864605,0.06380730349940399,0.058264294339867226,0.06611502364692132,0.14187509532283343,0.12089116039865076,0.46000725589753555,0.46338960369659554
212,0.212,0.05658081424336528,0.06419729495573015,0.09120729964154878,0.06817763418552339,0.09120729964154953,0.06419729495573027,0.05843914379550305,0.066530834043881,0.1429634652590862,0.12188933525765813,0.46172834289782444,0.46538369880692565
213,0.213,0.056747970583845425,0.06473471868822478,0.0913347803793501,0.06855015683567056,0.0913347803793505,0.06473471868822608,0.058727705640405164,0.06714193190540368,0.14416682116744847,0.12357602137695087,0.4635764337339096,0.4666492230399923
214,0.214,0.05703871610428986,0.06541599670152501,0.0915693348129673,0.0690431689219331,0.09156933481296775,0.06541599670152545,0.059142871795126395,0.06794366303754176,0.14548750233253152,0.12592646591393633,0.46553069755843635,0.4673394129568219
215,0.215,0.05746019937027892,0.06622644725677514,0.09191844252903654,0.0696381287477889,0.09191844252903711,0.0662264472567754,0.05969050526429705,0.06891603232019317,0.14692312036821595,0.12885269850296482,0.46756827557981323,0.4676608679305757
216,0.216,0.058011557357378826,0.06714122170772427,0.09238313019587922,0.07030798372107401,0.0923831301958786,0.06714122170772448,0.06036849082407347,0.07002554166513245,0.1484661820100277,0.13221517884090805,0.4696654914516822,0.4678394550634026
217,0.217,0.058683773956322904,0.06812718951684535,0.09295737591061984,0.07102014922440847,0.09295737591062048,0.06812718951684585,0.06116664339323388,0.07122826175311528,0.1501041666241099,0.13583998051524748,0.4717989049295957,0.468085384898263
218,0.218,0.05946042385184201,0.06914556425504566,0.09362824600789768,0.07173991989680753,0.0936282460078982,0.06914556425504587,0.0620674860883544,0.07247372231097386,0.15182008239136285,0.13953862239496273,0.47394611333185466,0.4685627984882047
219,0.219,0.060319187840473174,0.07015498171317819,0.09437677388338987,0.07243388644586878,0.09437677388338926,0.07015498171317942,0.06304778182793169,0.07370913938885902,0.15359345649381118,0.14312767356698186,0.47608625718149034,0.4693685172011415
220,0.22,0.061233917824916405,0.07111470626677907,0.09517947906725252,0.07307296207168588,0.09517947906725342,0.07111470626677953,0.06408059822655064,0.07488351346263805,0.1554016534326405,0.14644577264550931,0.4782002410647096,0.47052304614398
221,0.221,0.06217696428035924,0.07198765344067534,0.09601033439675186,0.07363470575101093,0.09601033439675172,0.07198765344067667,0.06513762303448967,0.07595121294281738,0.157221373250363,0.14936645240320004,0.4802707272463083,0.4719747266687177
222,0.222,0.0631214637150957,0.07274296656052602,0.0968429356583613,0.07410474695321238,0.0968429356583616,0.07274296656052634,0.0661914336364087,0.07687477852675911,0.15903016447321172,0.1518059381194339,0.4822819894751278,0.4736155582614586
223,0.223,0.06404331539951114,0.07335795997273425,0.09765261742401908,0.07447724806838527,0.09765261742401961,0.07335795997273477,0.06721745585848092,0.07762681850960827,0.1608077955705402,0.15372578146448157,0.4842197235325014,0.47530519188482745
224,0.224,0.06492264434429791,0.073819326011326,0.09841828687451672,0.07475446825742368,0.09841828687451645,0.07381932601132664,0.06819541380487264,0.0781909912981638,0.16253735880007553,0.15513076279604912,0.4860709000593588,0.47689836724219814
225,0.225,0.0657446362384336,0.07412358473514782,0.09912380299576427,0.07494559946433366,0.09912380299576434,0.074123584735148,0.06911015925512262,0.07856217240375221,0.16420602325941314,0.15606293760392004,0.48782371867790897,0.4782708175659373
226,0.226,0.0664997244932363,0.07427682459680766,0.09975879773308984,0.0750651192335993,0.09975879773309011,0.07427682459680783,0.06995186150930188,0.07874596870773228,0.16580540077123387,0.15659301454136282,0.48946768736880375,0.4793393300928583
227,0.227,0.06718319619591602,0.07429383253180104,0.10031890583128227,0.07513093731796579,0.10031890583128238,0.07429383253180151,0.07071562337719181,0.07875776836241671,0.16733153129086792,0.1568104210032878,0.4909938148788492,0.48007298198366655
228,0.228,0.06779435210525055,0.07419674122318597,0.10080543224604838,0.07516260085314179,0.10080543224604893,0.07419674122318691,0.07140065596928248,0.07862150174507529,0.1687845289984983,0.1568134190681868,0.49239487293991574,0.4804942580567416
229,0.229,0.0683353986841837,0.07401333082045208,0.10122453563571418,0.0751797696167863,0.10122453563571483,0.07401333082045292,0.07200918705286735,0.07836824453729914,0.17016795430083517,0.15670046663445708,0.4936656637133358,0.48067050431821434
230,0.23,0.06881026407895333,0.07377511639411449,0.10158604249870855,0.07520108890281746,0.10158604249870942,0.07377511639411508,0.07254529154995266,0.07803473042484255,0.1714879911789408,0.15656368305225565,0.4948032185879806,0.480697735193959
231,0.231,0.0692235152573274,0.07351533698791368,0.10190202984391034,0.07524348897062283,0.1019020298439105,0.07351533698791463,0.07301381857865129,0.07766177393959539,0.17275251550203907,0.15648481541082693,0.4958068580333298,0.4806799931861916
232,0.232,0.06957951432127711,0.07326694392008676,0.10218532589479118,0.07532184626170586,0.10218532589479123,0.07326694392008724,0.07341955127412374,0.07729255082568819,0.17397014001939062,0.15653358608048745,0.49667805808746324,0.48070809640668144
233,0.233,0.06988189575190551,0.07306067068077139,0.10244807841425956,0.07544887146521657,0.10244807841426001,0.07306067068077218,0.07376668071094947,0.07697065960571636,0.17514931700341166,0.1567678337567056,0.4974200954635593,0.4808415941168699
234,0.234,0.07013338279358719,0.07292325783205145,0.1027005280424297,0.07563505726857271,0.1027005280424301,0.07292325783205215,0.07405861308920261,0.0767379043030969,0.17629757029484794,0.15723454040550475,0.4980374770463931,0.4810970653967439
