,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
Energy Eigenvalue,-566.9224970502206,-564.6645238551346,-561.7679973550794,-556.7466307861582,-540.3028401595242,-393.8588236723287,-391.68486635426933,-388.7287363101815,-385.5905579175897,-384.5481139238721,-383.11987628472565,-381.7684909679608,-379.29333290258586,-377.3787134281811,-371.92007782551855,-368.65112449276717,-365.7317837361105,-362.7341279184725,-360.44470821114953,-359.5529754039491,-356.52847328496307,-342.09664453178544,-341.63946766179015,-340.75556949153037,-203.88818496812692,-202.32930948171204,-200.33637438173145,-198.82391578127314,-197.50885282078747,-187.34968933994958,-178.95186990134292,-177.35720416718766,-176.1616158151889,-175.78672034694142,-175.26678301979368,-173.8556518274576,-171.52697500203402,-171.04635188046308,-170.10403400063032,-169.67913026975103,-168.38541352804572,-167.5432962111827,-165.85499175377657,-165.1425654396855,-164.24415646200637,-162.00006780792836,-158.95571990901783,-158.5406285070351,-157.60290297845688,-153.50648805972526,-150.08521943617836,-149.5920513062034,-146.04621898656063,-145.0548475656,-143.19956947859208,-142.13058938810963,-8.812674008045184,11.86797024947232,12.25689317316764,13.337251095547536,15.484285844604843,16.190546494400333,20.64677215523277,23.161997080042326,25.191204794153112,26.12998658722198,31.275082480911,36.80864281711078,37.207730921890466,38.23564798412995,41.73819415359514,46.569134559050184,48.78303151647401,49.528914782138585,50.252447593441524,52.261864396548944,53.09905657960622,55.65825083493438,59.254757949481544,59.62608024862791,61.324915329210704,62.32550886310439,65.28773407219948,72.73297534334047,76.10760277466647,76.44317750391502,215.2318855069604,229.5698848842218,230.81500189528066,233.07276589770393,236.45846088640957,237.45287204925873,239.16363023991923,242.4571768311091,243.56170953716426,245.03638689097667,248.9762242053215,254.51863335932052,255.75453059458258,259.2552509883886,274.31751409348976,275.19819022846843,278.85331091475985,278.8711540837551,432.81605643734815,449.1479837139885,451.0696825736414,455.4040244896032,455.5113890571932,459.67306522954686,461.67694986565414,462.1275609968018,463.0161474931549,467.0397731088601,474.0964287505907,477.2591883577316,650.9641983943604,670.7461277085503,679.7646686142501,681.2619666894019,682.1724844127137,682.6096495180037,686.3787728554313,696.9380176511141,869.1795656156048,899.4639419618076,1087.2932532313466,1307.001184450236
Probability,0.28122329045699274,0.06192379755127712,0.023177663080147227,4.9843304724453614e-05,0.6175919306469189,0.0007659831104165972,0.0001103691768117468,0.0007536534026759535,0.0004009416878997518,0.0022087159032361174,0.0014311143181641142,0.0004253122192802363,5.604575281433897e-05,0.00012588798799221393,2.8970504135581297e-06,0.0007894841014961489,0.00046340143716302936,0.0015016587779232012,0.00034409169705972096,0.0021651700528632807,0.0031549482712760254,3.6603272196146504e-06,5.496550944289159e-06,1.568045287654826e-06,1.1693332394402723e-05,5.23362125011653e-09,6.051642536101861e-07,8.244432310151992e-06,1.0869869160833016e-05,2.900281855238793e-07,1.0617117572072009e-05,1.103447120959739e-08,2.84028117249822e-08,3.046784186524447e-07,5.262065589332095e-07,8.202634004954223e-06,1.4154157807170979e-05,3.109040051620505e-08,5.4393774198615605e-09,1.0570204900734651e-08,3.6452316983819693e-09,4.15463432851727e-08,1.9996219564091393e-09,2.2214294499713304e-09,7.334884525408652e-08,4.971667188072469e-09,8.63724808795039e-09,2.225337433459286e-08,3.4968099012399174e-08,1.3379884361810038e-10,5.421124424674376e-08,4.700035292739557e-08,5.0989327093024456e-08,2.5126018069785485e-10,3.5007851305644256e-08,8.732030912169784e-10,4.554472174067397e-08,4.3374608153129903e-11,2.1104227129207735e-10,1.7837005579637962e-09,1.2666492144169452e-08,2.8385351083114163e-08,2.7842635213373096e-10,2.959053983237979e-10,9.4923099071698e-10,4.729334455040887e-10,2.003008158640526e-11,5.571161820174269e-11,2.727561425445658e-10,1.6452750383753372e-10,2.249710835179509e-09,1.0311365906701113e-05,1.8948825540069868e-07,9.918702780113364e-05,0.00016593389086081797,1.3926579269287905e-10,2.9316318969822975e-05,6.176194256331219e-13,4.91818716671549e-13,5.136241696108039e-13,1.8341115502511352e-06,7.963718324683144e-06,0.0004043594597872037,1.7166900280581846e-05,0.0001614977357486438,0.0003504877937447816,1.3410669691125865e-11,4.389051828314893e-12,1.1358124043951552e-06,7.151490931607562e-07,1.4310070653729794e-11,4.493618903866109e-13,1.003585800851105e-06,1.021069572200778e-06,3.649929633776478e-14,3.662428053669034e-08,2.032630607798335e-06,4.016085490805129e-12,1.002111080167802e-06,1.2741020487684247e-06,2.3685845788802703e-09,1.8225581018555983e-09,4.926753733255545e-11,1.0601814118450274e-09,8.557883658007915e-09,7.391373295970692e-13,1.6382365699654806e-14,9.434803838314875e-13,5.363590521452577e-11,1.1226885441098047e-12,4.977529158734902e-12,9.862444937101514e-12,1.0061748580161522e-11,2.5395275749230578e-15,8.354628451844371e-13,2.8208742800866204e-14,8.484821214545819e-13,6.1436984132101e-08,5.824502426222126e-18,1.3044011651542814e-07,1.4311228763837127e-09,4.1848780411891683e-08,1.716454736176727e-07,1.0954676172702254e-07,8.101575924781554e-10,4.2670748564985866e-13,1.5347580546535007e-17,6.963085764165561e-11
0000000,0.0004150902932509373,-0.00033211642480217524,5.6891432430369454e-05,-0.000253293854655035,0.00018231283179663037,-0.006429416188556953,0.003198210544798547,-0.00015814308276929393,-0.0004086025831588649,-0.0025108169107736834,0.005891592704201617,-0.005186199552952002,-0.00039887004029764587,0.002131723489903439,0.0037899888005979306,-0.005161299135751551,0.0021782243767328752,0.0008596427201699479,9.986364073168188e-07,-0.0030303609269431513,0.002338633724510155,-0.00018148181911894064,-3.127899689188182e-05,0.0002828551824807681,0.0885845678195397,-0.007536466698632067,-0.03884828638386538,0.0016902123973413052,0.03973868943416265,-0.06091892052537443,0.089639281997069,-0.0027477290803214704,-0.004063727616540403,-0.004596711928388265,-0.031451504702933536,-0.009884563406915675,0.022163515081758508,0.001544797391751713,0.0017677664201867299,0.003078572802119401,0.002454346627513132,0.008735819517407666,0.0024177617666984144,0.004463616652727572,0.0016894657100876404,0.00023504462335010543,-0.00018977426333794856,-0.000977202526208913,-0.003791902804465642,-9.904267360713313e-05,-0.002596906251283344,-0.00265591670375375,0.0014350591348155051,0.0020555875046564054,0.0009804643203418142,-0.0016864408774768496,0.6717087266293649,-0.029994974325132834,-0.049597765797112885,0.053002439190311015,0.22697270357813146,-0.6698084608370881,-0.0017078441902211186,-0.0011433290023409497,-0.0006920566838409691,0.0951787546573772,0.0038737272264111164,0.031373682203293944,0.05399378974036569,-0.05596421140846,0.03954994279791975,0.0026553991416678907,0.006148441024484933,0.00038379514784127707,0.00028611832904807934,0.0001362157242402069,5.282582996699997e-05,-0.0033602495328362396,-0.00023585273511423572,-0.0002822231793592722,-0.00012286282688180468,-8.302183114354539e-05,-2.311997536495146e-06,0.0014659879459791708,-0.00011288399393177415,-0.0001412066482317633,-0.0052982392955711706,0.0002865502826361236,-0.00028173287836065995,-0.0003390672085372737,0.0003189714377242333,0.00038702374718325186,1.64838899437475e-05,5.234801502775394e-06,-0.0004116725223899097,-0.0002483393717749853,-1.1513532802568952e-05,0.0002959725122500366,0.00029644324458077986,-0.000250347905683939,2.4918762410057957e-06,2.8880707224180655e-05,-7.529065319998455e-07,-1.3938887227912032e-06,0.00014795293633431046,7.829311372976984e-06,-9.137180119289083e-06,1.252689668431882e-07,9.714948710752672e-06,-6.25699834079484e-07,-1.1325470546271565e-05,3.891377967892343e-06,6.2842814922602105e-06,-2.898727153739274e-07,8.106277740857524e-06,-6.81371317823322e-06,4.6367329649043726e-06,-2.8240318909351176e-07,3.5206595389701666e-07,-5.7985448980256384e-08,1.1624140415427425e-07,-1.8314286032831983e-07,7.466017031100602e-09,-2.1034229498184012e-07,-1.484194836027725e-07,1.1174007183706264e-08,-4.774197819029012e-09,1.5292855321846884e-10
1000000,-0.006010209041259018,0.004277805033806663,-9.620167189546176e-06,-0.0008988736230331187,-0.002690851965128432,0.0643881742643457,0.011827077609679527,-0.03869950735920616,0.01558286529671872,0.03688822673911815,-0.0073224566527787666,0.021933131866882602,0.03775779438595622,-0.0423610466438465,0.0008938465567513085,0.058464287317173666,0.009856325134167458,0.021158848915616948,-0.020515206587881012,0.03527046308005757,-0.0014727109469631523,0.0005025242742808115,0.00274753705879957,-0.0030813288288052895,-0.15512978316878345,-0.27975241444264654,0.3921899064518699,-0.44598753598239843,-0.04223553011057868,-0.003776969160165955,-0.16993561381497607,-0.298950605652591,-0.002964615247618003,0.08537793835275073,0.41397871667094055,0.4562903037966404,-0.012052873017193794,-0.031221666603756554,-0.017094005072662226,-0.008548438707993697,0.020352298906679157,-0.05125365840391464,-0.001931316992664583,0.0038545894187565904,-0.0803706637534764,-0.003446572130177296,0.002433159588578538,-0.0028800111111578182,0.002799759983854535,-0.000911364791118941,-0.006024299769891939,0.0346613954525828,-0.03288564578762066,-0.014766458484491604,-0.00411236694875192,-0.006827665368066458,0.04117502320798913,0.0007579786340789277,0.0018866475795223554,0.04271940298964101,0.013311195333209708,-0.04126501531939647,0.0018068089594233687,-0.00334381048358923,0.003724168521045375,0.005838656767603437,0.00027619495836106065,-0.0009008638949091832,-0.0021017408001815785,-0.04479722852533262,0.002820122209190694,0.0028272840210886046,0.005847679421705814,0.00022644023866700018,0.0006729405628269268,-0.0004172834416957683,0.0001352998307144146,-0.0002647081207295173,-3.209041721536997e-05,7.014874111032667e-05,-0.00024497106702871984,6.773091954681259e-05,7.40222490428718e-06,0.0016195364899796926,-5.330317302418665e-06,-0.00042212021630711534,-0.00032492779383933024,3.967796757471751e-06,-0.001563625185260834,-2.2837877490930122e-05,-1.9366337707083046e-05,0.00033393649078444993,-8.068346036565376e-05,0.00012493884142347116,-2.5850997723626812e-05,-1.65584947049947e-05,-7.514628727141391e-06,4.015997456064801e-06,0.0016453992937093325,-1.700825706090923e-05,7.4176381091152e-05,0.00010357201483233625,9.540001531896495e-07,-1.535555576393637e-05,9.091124202168215e-06,5.395880039841713e-05,-1.549300588186552e-07,9.804228176825168e-06,1.154809658008809e-05,4.530990571616155e-06,-7.670077737622532e-07,5.01782346528802e-07,5.441401666790043e-07,9.892963172997354e-07,5.5871830499696785e-05,-1.1475009845671527e-07,2.9137280303300633e-07,-2.055797887598556e-06,5.109980728197141e-09,3.810784871750699e-08,-4.680774598864347e-08,-4.975287387351769e-07,1.729394838820921e-07,-1.531384694480958e-06,-1.0057283224730827e-08,8.266546072718465e-08,-6.657036460329243e-11,1.1384755507004295e-09
0100000,-0.00019490933811491806,0.0007463282228629374,-0.0008987794018604327,0.004658527260513572,-2.7248470395004748e-05,0.030350228820452324,-0.05145034233494648,0.03404152012338388,-0.02195736937012889,0.008163243426055233,-0.004330803526540555,0.04941789960271348,0.010899337832140026,0.03683389292592319,-0.0026173983484583524,0.018764306478686127,-0.03765033873162926,-0.030606187699364316,0.025525987932747234,0.012730032238927338,0.0042201926884616395,-8.026260948953891e-05,0.00024027649333484703,0.00017489064963324263,-0.39286661920512345,-0.37964435392306706,0.020214138114338615,0.3929225115005982,0.0769702798664547,-0.0033404495519472055,-0.42415911671952555,-0.3856355490933724,-0.007474076561057714,-0.07619707855282984,0.010823409824862712,-0.4113812245629442,0.03220138406256172,0.0009602918255444471,0.0030878078974373438,0.02425673500588021,-0.041040225535917685,-0.08049427925026528,0.004500889410903097,0.004438569155219638,0.050846861903280936,-0.0001674785947214536,0.0005290403110062095,0.009437133418092825,-0.011901662270228201,0.0027093651926766516,-0.0030238391418106786,0.0054037586641465865,0.0005475640742130092,0.0025423135694620986,0.01517933251456384,0.022243542111491935,0.037572447327847036,-0.03791232500368173,-0.008545598312940179,0.04590489987567505,0.010961062434268726,-0.03809975552519629,0.003947322936443559,-0.001394702477478401,-0.0032471035947062203,0.005317485708716957,-4.305442625556887e-05,0.03987160402777541,0.008620178731597178,-0.04829734322747664,0.0035513714934102686,0.002891911880838977,0.005800533931882408,0.00017430591774586176,0.00035035500261835985,4.0274742132784345e-06,0.0001789804843627586,-0.0034575946487328674,-5.2375691726132875e-05,-0.0007205513846263739,-0.0001394640647580268,-9.242992178595946e-05,-3.420692541293026e-06,0.0016578518765066087,-9.740039966329452e-06,-0.0001841065984043177,-0.0002972317922174117,0.0015766230518025146,-0.0022994667533994487,-8.39621982683808e-06,0.00028666083210431015,0.0003671139214690266,-0.0001237659415370435,-7.888092976618145e-05,-2.628365866658329e-05,-2.569954344063506e-05,2.659827208487223e-05,0.0016331805625663613,0.0024197454061338775,-6.44655146060831e-06,0.00011576737721155751,0.00014627855855303467,-3.885288037011181e-06,-6.388814637082042e-06,8.54606646061469e-06,8.980674127997729e-05,-6.261098552550306e-05,1.5307536410783594e-05,1.2595713211184566e-05,7.53094298545844e-07,-1.832961469589063e-07,-5.427110814844077e-07,1.1917868344095048e-05,-5.225574807790201e-06,9.300483742597128e-05,-4.6660010031383185e-05,2.9683914861311674e-07,-3.5687894105179555e-06,2.550983443969226e-06,7.71562027933819e-08,-1.7680129295853612e-07,-7.050877985100064e-07,3.336746773449108e-08,-2.6587136181338716e-06,-2.097671953388172e-09,1.4554186547457335e-07,-3.5329022700900215e-08,2.0163780566038545e-09
1100000,0.00027218943901993753,-0.00027559956869693814,9.898406932915341e-05,-0.0002159818065152891,0.00011279395140618986,-0.005404107031655225,0.0024231760048083195,0.0003609212529400007,0.0006857806435052738,-0.0019021066102521134,0.0006145437521258845,-0.004170272846989342,-0.002899793160183038,0.00030659699663755646,-0.00011916961249552882,-0.004353385854131142,0.001721582732554891,0.00047435182633324274,-0.0007023611884626376,-0.0020726310877963727,-0.00018684185636407002,-0.002842585204537239,0.0032519717604884042,0.002134674144590641,0.030654520397138757,0.04097506248566016,-0.022160728708239014,0.004406666869310263,-0.004530138669006728,0.004476329117716532,0.0336096658315867,0.04202052130476195,-0.068436129759292,0.0031397188336763273,-0.02371227459185117,-0.0034978437728948077,-0.002507264345255805,-0.010980599280124965,0.023119819958031012,-0.0016064305342004606,0.000866568678197799,0.007753653524580809,-0.009997324799213139,0.06110368211351537,0.0019228221860301837,0.00021119882316338262,-0.00017871762897571722,-0.0010567973540568528,0.00013775043302837603,-0.00010844597611929676,-0.049527278670067815,-0.004015131394691304,-0.012401847333243742,0.03045367609518564,-0.0005606658350874902,-0.0009427257975035035,-0.04962302139609273,0.04129616401475954,0.0864482894567156,0.6693000993183309,-0.027137816964141342,0.04593917003217535,-0.00027422030993152753,0.00038583903347771573,6.690416578497614e-06,-0.006920287028857691,-0.0004058370073894259,-0.044994665154951714,-0.0950005781736881,-0.7014443957770303,0.00391973867231836,0.046202403268209374,0.09294959124135964,0.002524053134104493,0.0056840015319685805,-0.0003707199715639255,0.0030067462674481845,-0.0008247415377798436,-5.687360669864221e-05,-8.789312967052813e-06,-0.002311931102560263,-0.0013927171286731471,-4.079654173561612e-05,0.026653931236763944,-1.9417299995816363e-05,-0.00299862895841097,0.00038942491665450163,-0.00014721390997770797,-0.039300796318981736,-2.360050955878268e-06,-0.0006412558274847373,0.005263709059395275,9.934595149337002e-06,8.792946515539862e-07,2.0846023160811522e-05,-5.2052707656458086e-05,-4.225347491364955e-06,-0.0001536409004107911,0.041357173929264336,-4.077500391615196e-06,0.0019963097628892604,0.002488111374130115,-6.575018852776405e-05,-0.00010839610816357182,-1.06096975755407e-05,0.0015456144554113786,3.217559748486514e-06,0.00026371943178783394,0.00020721838829305212,3.7086056888749764e-07,-7.683654888214486e-08,1.3184173613708765e-06,5.871807549923808e-07,2.045499018778717e-07,0.0016005630106168192,2.4260318000866865e-06,-2.3107452280877322e-07,-6.152477359339906e-05,-1.4161948021066979e-07,1.4018893891882552e-06,-3.225978493296138e-06,-1.1949287048691813e-05,5.659644457426512e-07,-4.5835385693494054e-05,-9.362287351085373e-10,2.5106571302314497e-06,1.968999899388933e-09,3.479330750195727e-08
0010000,-0.005109964885595897,0.0009010227541340066,0.002718789854146149,0.00029468649832933846,-0.002613829406194562,0.0092717100358774,-0.004073182632036737,0.010984240038451979,0.029477149312569974,0.03487363276483914,-0.07441736631240875,0.004684714874205326,-0.032694373381751664,-0.018527844667411662,0.012692664180835339,0.008636976172816488,-0.0006206591878141349,-0.0073217807245881915,-0.02790147064148564,0.03944989710525531,-0.037420236750052516,0.0023559320488600348,0.0028995769143909905,-0.0012310389226952974,-0.42818847481317046,0.12371607753469166,-0.41098507732426415,-0.26726786876544045,-0.14789420575830076,-0.004892373437973257,-0.44893448539935527,0.16547100960717642,-0.004368717350332951,-0.09894012398181525,-0.4064014220028006,0.3164657799755984,-0.08704776979356019,0.0008647283713177677,0.0031149078776953553,0.0008329260868294927,0.007339909232453737,-0.0020211271124215037,0.0022440448793332865,0.0004748505139151489,0.005936424595880496,-0.00022376148371233652,-0.0002961641990541029,-0.03767831428327542,0.04252798061191291,-0.00014784349127966727,-0.000614240058725778,-0.0003479374353419669,0.0016676413524051373,0.0028856059866146913,0.0013256745527724725,-0.0021823951720699834,0.037467206850817836,-0.028672061829665817,-0.05232097382094779,0.010379952901719829,0.010741663464011203,-0.03819815752879763,0.002710035981599702,0.0037829408433891986,0.001860154633394489,0.005242145918240366,0.0011018112904119426,0.030648970264029615,0.05438813478251821,-0.011259243003414014,0.003805753368999791,0.00019164783463132247,0.00035197236726612104,-0.00013694135357458705,-0.00012266037675989452,0.00011364928128040371,9.556894331261666e-05,-0.003472521055121868,-3.576792574958411e-05,-0.00033376179131537793,-8.480931406823467e-06,-2.0433994592611e-05,-1.1954929916330765e-05,9.355128559152513e-05,6.216714665256186e-05,0.00010022334426670128,-0.00030416272112498977,0.002325106927875943,-0.0015602762671672876,-0.0018316459944939384,0.00032070160573202666,5.279722803258613e-05,-1.7682165593506122e-05,-1.5238990607303752e-05,-9.351006467483991e-06,-0.00021747714080574965,-0.00016203572988151334,0.002409546765656259,0.0016420108240163267,-0.001367227868549592,8.978739296083957e-05,8.910969075222146e-05,-2.4328059058549285e-06,3.287955066211322e-06,9.463866600945003e-06,8.968579065213311e-05,-0.00010448486321014416,1.1497898599713643e-05,2.8802289705059936e-06,-2.41626707472159e-07,-7.763974978816646e-05,-2.967017930741514e-06,1.4832677810867542e-05,-9.352927554502838e-07,9.29039942043925e-05,-7.78927162606493e-05,6.724785611006423e-08,-4.035972661285171e-06,4.443847337170723e-06,6.68721195476495e-08,-3.4321923973485314e-07,-4.580251745053311e-07,-7.10686085107724e-08,-3.0077265370581294e-06,-1.09437594873708e-06,1.718017368977458e-07,-6.271304865150995e-08,2.4255069346129307e-09
1010000,0.07432377219206998,-0.013023383988244208,-0.03968281613524302,-0.003579204162186378,0.038023457412330736,-0.08983061497591328,-0.0786588872233263,-0.06097623404093772,-0.2509002348943509,-0.6172411384390262,0.01664431216033358,0.00487814251896089,0.002113150939511775,-0.005983830504067172,0.0009243129501072256,-0.10882603850600459,-0.07257902388115535,0.057823520986403996,0.3351941794923191,-0.616425874532555,0.004130468221564335,-0.03548049143627676,-0.04089867272009122,0.018579485849656074,-0.04044821198626056,-0.009978618052028314,-0.0026793270808324124,-0.04680855150951315,-0.012931954373486966,-0.00034756967745326606,-0.04289608441489534,-0.008427804204482305,-0.0011281342590493144,-0.00016283959409296028,-0.0014024178511402724,0.050681119235040185,-0.006678035321760062,-0.03580763510332334,-0.023034686188632907,-0.00039973866511407163,0.0019519960038654246,-0.003922718235841616,-8.470330236817758e-05,-0.00012769989242232896,-0.004960974523203994,0.0035416629909330866,0.0037642566640908003,-0.0027606347146715685,0.003113310268970753,-0.00033155394289949443,-0.0017404453787840564,0.0008091117498473487,-0.038605510300949004,-0.021226185752047537,-0.0003693591582406312,-0.0006385981953870284,0.0027001381241693323,0.0006613866934674401,-0.002855582847301492,0.0005041985261791653,0.0008533900311191505,-0.002722933179708502,0.00031772409832885376,4.342814874559156e-05,0.0003714877494777701,0.00037919710425856484,8.165821806340161e-05,-0.0006688556074723878,0.0029761438649395927,-0.0005435413478565715,0.0002081100567755817,-3.206153189796914e-05,5.941176148818207e-05,-0.0016932550494454454,0.0016871280260230925,-1.0165071597912788e-05,0.0008519492296712621,-1.5718498475699588e-05,-1.0330003204284729e-06,8.354583567692347e-07,-0.00011098503970184817,0.00017237611755659897,0.00017053362484851164,-6.627542416662649e-05,0.0010260057633495496,-0.0011932777757783278,-2.1816691682663425e-05,-2.0495871971497326e-05,-0.014009545980801827,-0.000127210032914514,1.488980859758876e-06,-2.1531094231766468e-06,-6.9707082810531885e-06,7.636433709013086e-06,-6.517987076598564e-07,-1.4553505703528147e-05,-1.159048667449228e-05,-2.1704057567413504e-05,0.014743300917928678,-9.487630322962265e-05,0.0008188831982838397,0.0007891481083697948,2.555058500774564e-05,-8.605943544607068e-05,6.68362394817823e-07,0.0008131375489676129,-1.6687665762432635e-07,0.00010426630076419149,2.2312258801965995e-05,7.436294829129414e-08,-5.360424191983015e-06,1.1191602691459912e-08,4.774366143406317e-08,1.332246102119742e-08,0.0008422326213804072,-1.1032154886500556e-07,8.014546248880094e-09,-3.666364420857205e-05,1.4397058545334573e-09,6.592540145570775e-07,-3.2537899684902984e-06,-4.0020258731785115e-06,1.123971934169685e-06,-2.732288577413349e-05,-7.557000530206137e-08,1.5618886719427497e-06,-1.5677139491090952e-11,2.2059283786207478e-08
0110000,0.00021794995547291807,-6.705414001878518e-05,-7.53667816434378e-05,-0.00020527086218352641,0.00010857576756809206,-0.001984583000420745,0.0032351452558888882,-0.0023047169320381945,-0.0008389630915789682,-0.0015358068516833703,0.004484299457895621,-0.0031499836781715834,0.001296832448871011,-0.001077423155532678,-0.0006228877094078475,-0.001250242007412139,0.0021494230245012423,0.0017837458601121072,0.00039510681602308785,-0.0020038204785313117,0.0018814367848552227,-9.292944312806731e-05,-0.00013240880412134344,3.902829801031768e-05,0.047765217193663695,0.015756969724568196,0.024180259604130394,-0.006776499751453341,0.0014651029408190921,0.004870275097370806,0.05108323241590776,0.01330648356875214,0.0016941121341483446,0.009629563078878911,0.024081849667780694,0.005891685448388435,0.0017502842220170206,-0.0012411973283195073,0.0028261126152913244,0.06829712379806603,0.02959081278157339,0.005946932975615896,0.04052902196172766,0.006532699841720162,-0.0037140504944132005,1.8220053270362512e-05,-1.687672045436097e-05,0.0010421215437149108,-0.002129973017824624,-0.00012044666534336533,0.0007514267676638521,0.00022876051495056976,-0.00044208489652635373,0.00024399380279969268,0.03291946580494282,-0.019152893589111215,-0.05233165476907228,-0.6506073159431432,-0.1816605576127288,0.05484650885152888,-0.03664548627535289,0.045074130100958704,-0.00044722363358786274,-1.8680544029331435e-05,0.00022851466751641722,-0.007750941299628777,-0.0010540857551403068,0.6860487005799014,0.1868318081900342,-0.06023747705404564,0.0127156591464999,0.0006724046050973678,-0.0007408221127765333,-0.004301489628923065,-0.00034307083921273013,0.001785471559861322,0.0023724024396923745,-0.0552213417468846,-0.0003050773079214849,-0.005383982577571877,-6.52346494942513e-07,1.388116552332951e-06,6.206776457681572e-07,0.0002565194787434409,0.0021551956756822232,0.0003851826949056094,0.00040224454397028153,0.03964342282143997,-0.03923121174030236,8.160821772587611e-05,0.00513895748945864,0.0005520575480530482,-2.4152999840800805e-05,-2.51418818628525e-06,-3.2002406029039976e-06,-3.7288807992530426e-05,5.829124995800875e-06,0.041076033759846704,0.04128522621371854,5.727541549713569e-05,0.0022748656287566774,0.002225137142861106,-8.980745957873094e-06,-4.0687586647924167e-05,-7.546360414667497e-06,0.002277847514954204,-0.0017921779331499174,0.0002920084989243881,5.977475408595889e-05,-3.642222921151038e-06,4.2910444008753545e-06,-5.61294367917714e-05,0.00024693959204614285,-1.5789779909007595e-05,0.0023595220030904265,-0.0013360288280029678,3.464116093976344e-08,-0.00010280080044942908,7.635796884414292e-05,1.7312815685944366e-06,-8.886928316595953e-06,-1.1420031612951673e-05,1.0387679519048391e-07,-7.661096395784016e-05,6.119543537186356e-08,4.380774419448282e-06,-1.0784929223937173e-06,6.188145285936347e-08
1110000,-0.0015305278478756068,0.0002729172904925581,0.0008119764705083465,8.381575221964865e-05,-0.0007824294366050658,0.001999421101361587,0.0014431247735140346,0.001313843495683652,0.005139154589360358,0.012703505173561294,-0.0004370060027044237,9.588240615094473e-05,2.6634995457840496e-07,0.00018168768458022046,-3.063196599244894e-06,0.0023401304541716753,0.0013722670695394262,-0.0012475835493516267,-0.006850619057529485,0.012701769935758174,-0.00010886257589341058,0.0008448700417095344,0.0007042901080288311,-0.0004647580429313035,-0.0010724469759547661,-0.0014019433374845777,-5.5299444812112464e-05,0.0014120346637597715,0.0006125482794771681,-0.0004745850193814821,-0.0011964892977993635,-0.0013859711669279174,0.003647865014055729,-0.00042316074630151246,-1.848207482935127e-05,-0.0015667042492453764,0.00030226327139662446,0.0010963389125628383,-0.00035449301102149534,-0.003921530824535557,-0.0017216034571258636,-0.00031766767352837955,-0.0017746508262564097,-0.003890301010254414,0.00020400960254965926,-7.70828122066288e-05,-7.280252419887816e-05,0.00011939309520893164,-1.1666545524931238e-05,1.3345481563669043e-05,0.0025458027583703316,9.297814891802425e-05,0.0012378410562406805,-0.0006265348101705294,-0.0019053384797231773,0.001117521239196284,0.00523546659785501,0.03521644613645199,0.0056770728619530385,-0.04214562646703504,0.0034902662300603272,-0.004594417126357307,1.2176650297240508e-05,-1.7689290726154833e-05,-2.260948665940471e-05,0.0007523775993173235,7.653880927555555e-05,-0.037048994770514904,-0.005480987926902159,0.04441287225807557,-0.0010243238540952881,0.00637383000104398,-0.0030267339514786877,-0.0746639648984769,-0.006270735278585316,-8.71866031659523e-05,0.04098427194929251,0.0032535295235268675,3.939628371210516e-05,0.00031580957697842707,0.00013103362054473963,7.070083230493112e-05,-1.4744590032479126e-06,0.0032542219676399793,0.03747363427791143,0.006858787206768266,-3.885034904260731e-05,-0.0033309715020435615,-0.6811561245284352,-4.083367386871484e-05,-0.00024695234474253827,-0.000515607576779098,1.925711687344534e-06,-4.604169240856205e-07,3.72322121859614e-06,7.4853655714808565e-06,3.838554499518282e-07,-0.003475546994421135,0.7168330656991783,-2.69095950635595e-05,0.03955965360460283,0.03869188313381427,-0.000155551635597831,-0.0007020027140829719,1.201272303019696e-06,0.039667845759677876,9.6219866561012e-05,0.0050714709790409635,0.0010745908810052204,5.11908417470501e-07,6.472694720482952e-09,2.697633713043268e-06,-1.339710603475569e-05,9.084567705931225e-07,0.04108733235815837,7.242468455322115e-05,9.672795031612225e-08,-0.0017909091431375715,-4.364193429397256e-06,3.0035464992150124e-05,-0.00015473850873977749,-0.00019874848598285325,1.7359925552371067e-06,-0.0013346480229716254,1.1919240594515657e-10,7.633355578578853e-05,6.17918118894778e-08,1.0783855919930738e-06
