,Time,VNE atom7 t_q = linear flat,VNE atom7 t_q = 9,VNE atom6 t_q = linear flat,VNE atom6 t_q = 9,VNE atom5 t_q = linear flat,VNE atom5 t_q = 9,VNE atom4 t_q = linear flat,VNE atom4 t_q = 9,VNE atom3 t_q = linear flat,VNE atom3 t_q = 9,VNE atom2 t_q = linear flat,VNE atom2 t_q = 9
36,0.036000000000000004,0.012486774229298302,0.012486809172209245,0.01761732804321989,0.01761755566231701,0.021815584657253913,0.021815946161370055,0.017554483495925997,0.017569607771061937,0.021815584657254024,0.022708883855549974,0.017617328043219818,0.03354508412740739
37,0.037,0.0124566372409529,0.012456674421641877,0.017492489532420597,0.017492756604509697,0.021592132899608606,0.021592492284313338,0.01741476945838517,0.01743421002783644,0.02159213289960906,0.022549802822413485,0.01749248953242069,0.037867832052472766
38,0.038,0.012510155309948815,0.012510195622622849,0.01753326671369659,0.017533577049416053,0.021488290582158807,0.021488665868842835,0.01744142272538206,0.017466165049520924,0.02148829058215837,0.022499536719332077,0.017533266713695997,0.04315906240245871
39,0.039,0.012653309709620158,0.012653354492818023,0.017740583763844697,0.017740941119267464,0.021512693018636887,0.02151311237809521,0.01763315743599858,0.017664322899421242,0.021512693018637792,0.022567406885974882,0.017740583763844492,0.04931063798177048
40,0.04,0.01288910110013779,0.01288915221194228,0.018107874189892646,0.018108282103132534,0.021669557662936573,0.021670060967561366,0.017981193743970596,0.01801999822666212,0.021669557662936812,0.022760826367325862,0.018107874189893063,0.05616150071762732
41,0.041,0.013217092085967367,0.013217151972813413,0.018620930312148502,0.01862139191124597,0.02195859210287377,0.021959232536774224,0.018469518696533776,0.018517204010365974,0.02195859210287424,0.023085738847605522,0.018620930312148783,0.06350697184188932
42,0.042,0.013632857194412498,0.013632928946634974,0.019257923699391888,0.019258441511719383,0.022374704652813077,0.02237555046008003,0.019075272508885587,0.019133012446945725,0.022374704652812875,0.023546725653704977,0.019257923699391555,0.07110929248729314
43,0.043000000000000003,0.014127492234576326,0.014127579619913365,0.019989749592809074,0.019990325392995792,0.022907638030699465,0.022908774471942457,0.01976935134249442,0.019838138336222236,0.02290763803069957,0.024146863215963446,0.019989749592809185,0.07870932769089162
44,0.044,0.014687351560656162,0.014687459025535369,0.02078083130685415,0.02078146603964432,0.02354170263517836,0.02354323418791251,0.02051732267539522,0.020597845249481647,0.02354170263517736,0.02488748953419749,0.02078083130685385,0.08603940220559529
45,0.045,0.01529416056964986,0.015294293197711663,0.021590475410955323,0.02159116921680273,0.0242557995906931,0.02425785237320607,0.02128073164520494,0.021373256604956748,0.02425579959069326,0.025768071645882892,0.021590475410955545,0.09283708745654812
46,0.046,0.01592559848122403,0.01592576189936189,0.02237480314131641,0.02237555549671399,0.025023893448034684,0.025026617775401078,0.02201883788516009,0.02212311414471156,0.02502389344803484,0.02678634863668432,0.022374803141317172,0.09885956116051145
47,0.047,0.01655637571661417,0.016556575941029238,0.023089206974969644,0.023090016939150384,0.02581602936155213,0.025819602265512397,0.022690767095110826,0.022805969995894675,0.02581602936155183,0.027938860533838292,0.023089206974969724,0.10389798566787417
48,0.048,0.017159755129316022,0.017159998347735742,0.023691203083764385,0.0236920696220179,0.02659990531389113,0.02660453278505255,0.02325799727583975,0.023382732938645633,0.02659990531389116,0.02922187735948226,0.0236912030837646,0.10779122428355128
49,0.049,0.017709399018564363,0.01770969130977449,0.024143479925465627,0.024144402261354603,0.027342923116787054,0.02734884176821151,0.023687034997033268,0.023819423519753226,0.02734292311678685,0.030632635737867918,0.024143479925465592,0.11043814146888253
50,0.05,0.018181372701789343,0.01818171969969248,0.024416889242293148,0.024417867180656583,0.028014565763099995,0.028022043578377436,0.023952081077665714,0.024089935071828023,0.028014565763099946,0.032170694470281716,0.024416889242293318,0.11180770722479673
51,0.051000000000000004,0.018556105172404823,0.018556511688667475,0.024493095352710867,0.024494129515956174,0.028588891344291142,0.02859822717022631,0.024037445344829152,0.02417855620853838,0.02858889134429074,0.03383915353776268,0.024493095352711363,0.11194613593341814
52,0.052000000000000005,0.018820099795376858,0.01882056942184578,0.02436659662744673,0.024367688561050958,0.029046898572982024,0.029058420056381415,0.023939452590487673,0.02408199076990674,0.02904689857298192,0.035645455570832825,0.02436659662744669,0.11098031861589282
53,0.053,0.018967202722182802,0.018967737440973922,0.024045861418047314,0.024047013546977837,0.029378506486635515,0.029392566244360097,0.023667590161527162,0.02381061704060449,0.02937850648663514,0.037601511595369494,0.024045861418046918,0.10911683647888203
54,0.054,0.018999271876974953,0.01899987171191772,0.023553378561367133,0.023554594014580273,0.02958390092753288,0.029600870884370134,0.02324468328041415,0.02338876068536348,0.02958390092753218,0.039722964816797116,0.02355337856136677,0.10663586130849007
55,0.055,0.01892614207359583,0.018926804820551833,0.022924506531637863,0.022925788891643983,0.029674033487388878,0.02969429751633771,0.022705946851804482,0.022853814852765997,0.029674033487389048,0.04202752208987153,0.022924506531637485,0.10387927014333123
56,0.056,0.018764848385696024,0.01876556946033949,0.022205110326197926,0.022206463397412585,0.029670116727764092,0.02969406197162138,0.02209685078780383,0.02225412529146592,0.029670116727764262,0.0445324296315378,0.022205110326197642,0.10123240554870111
57,0.057,0.018538145895822505,0.018538918334411007,0.021448095678543097,0.02144952339273278,0.029602045217230533,0.029630052733772436,0.021469848346929634,0.021645667934418845,0.029602045217230484,0.0472513259483081,0.021448095678542854,0.09909927956353363
58,0.058,0.01827244399531396,0.018273258635657902,0.020709080689925503,0.020710587269549857,0.029505786267778222,0.02953822187832949,0.02088015226089436,0.021087682528881393,0.029505786267778472,0.05019084226724116,0.020709080689925587,0.09787192470000333
59,0.059000000000000004,0.017995350485883833,0.017996196340778967,0.02004157869804624,0.020043169169413694,0.029419923004805622,0.029457129367324995,0.020380897471905315,0.020637588406078378,0.029419923004804484,0.05334740870070369,0.020041578698046073,0.09789624264781184
60,0.06,0.01773308537967295,0.017733950193267085,0.019492190233188253,0.019493871315178636,0.029381681704024963,0.029423972584479076,0.020018187727675985,0.020345686285636128,0.029381681704024415,0.05670473942660233,0.019492190233188017,0.09943883294041177
61,0.061,0.01750806417925354,0.01750893512954704,0.019096389406607687,0.01909817069985683,0.02942290838188205,0.02947056576839882,0.019826650510887122,0.020250305861987998,0.029422908381882884,0.06023240377986512,0.019096389406607822,0.1026608392580278
62,0.062,0.017336951663631427,0.01733781614608365,0.018875496824429294,0.01887739210744241,0.02956653836135687,0.02961981241359838,0.019826160904313384,0.02037412219797287,0.029566538361357086,0.06388575261858477,0.01887549682442914,0.10760435009499479
63,0.063,0.01722943865269253,0.017230285058027563,0.018835309529328402,0.018837337865437412,0.02982408796861187,0.02988319890128018,0.020020277464112717,0.020722254987216575,0.029824087968611433,0.06760728718768949,0.018835309529327902,0.11419377561243452
64,0.064,0.017187894269018216,0.017188712661225364,0.018966594109401387,0.018968780422395845,0.03019456827532789,0.03025970838419355,0.020396645648604404,0.021282456566159992,0.030194568275327984,0.07132936597654385,0.01896659410940102,0.12225027572684469
65,0.065,0.017207908759227536,0.017208691372868613,0.019247296658136764,0.01924967147149697,0.030664990977914294,0.030736324486861567,0.020929236891114283,0.022027266157226763,0.03066499097791522,0.0749779780047073,0.01924729665813668,0.13151414983013188
66,0.066,0.0172795961235791,0.017280337631710063,0.019645998769958,0.019648596920375093,0.031212358972680054,0.031290017532427716,0.02158194042528163,0.022917620208175987,0.031212358972680303,0.07847719482247599,0.01964599876995797,0.14166949313420454
67,0.067,0.017389407024213276,0.01739010457139469,0.020125966393366425,0.020128824690879583,0.031806782321946836,0.03189085494735688,0.02231283273531889,0.023907203928631687,0.03180678232194688,0.08175386288083103,0.020125966393366595,0.15236688994554373
68,0.068,0.017522138580881634,0.017522791617904255,0.020649141759689908,0.020652295734590882,0.03241519725880555,0.032505715108309956,0.02307845264313832,0.024946844242664166,0.03241519725880536,0.08474211524811881,0.020649141759689515,0.16324207122226997
69,0.069,0.017662828960658256,0.017663438948095182,0.021179577254319553,0.021183057278116278,0.033005120835608054,0.03310203917865025,0.023837557916251112,0.025988414986582695,0.03300512083560825,0.08738735855334437,0.021179577254319584,0.1739302650857057
70,0.07,0.017798282859179324,0.017798852919874014,0.021686022294385224,0.021689849478440944,0.033547938142271236,0.03365111974675145,0.02455404699227956,0.02698795278520212,0.03354793814227085,0.08964951050125909,0.021686022294385272,0.18407706303337207
71,0.07100000000000001,0.017918069183516724,0.017918603779236188,0.022143578278916033,0.022147760638441656,0.034021359230843526,0.03413056491697746,0.025198928476279504,0.027907892132289565,0.03402135923084414,0.0915054022440582,0.02214357827891609,0.19334709462253324
72,0.07200000000000001,0.018014941727817594,0.018015446415567547,0.022534493578629154,0.0225390229993953,0.03441085820304912,0.03452575124053091,0.025751376684825505,0.028718485963973327,0.03441085820304931,0.09295039212814567,0.022534493578629335,0.20143184921911605
73,0.073,0.018084737529658123,0.018085218823688836,0.02284826987246092,0.022853120427358535,0.03471008155845811,0.034830252800567056,0.026199014816834926,0.029398576349469845,0.034710081558458165,0.09399933706350133,0.02284826987246096,0.20805777122712915
74,0.074,0.018125890904618976,0.018126356236293273,0.02308129735764771,0.023086425482108767,0.034920360899461024,0.03504538096878811,0.026537621935487234,0.029935923690326202,0.034920360899460996,0.09468711343813503,0.023081297357648006,0.21299539405338289
75,0.075,0.018138753560874073,0.0181392112960278,0.023236238580589992,0.023241585523281018,0.035049570316570716,0.03517907373229952,0.026770473198406395,0.03032729987693302,0.035049570316571466,0.09506885772275284,0.023236238580590055,0.216069839367173
76,0.076,0.018124926731400155,0.01812538617871099,0.023321348295775528,0.023326845111876965,0.03511062333780729,0.03524442719561807,0.02690750254491158,0.03057850944464664,0.035110623337807165,0.09522000584455174,0.023321348295775726,0.21717254461559327
77,0.077,0.018086788661796457,0.018087259990924667,0.023349858978117848,0.023355434131463217,0.03511990711198555,0.035258163857742074,0.026964431466151583,0.030704431801955468,0.035119907111984656,0.09523606221607675,0.023349858978117692,0.2162736345475239
78,0.078,0.018027344188253313,0.018027838176342733,0.023339487884048084,0.023345077282532333,0.035095907287415545,0.03523928743023564,0.02696194545853298,0.03072908740504486,0.035095907287415073,0.09523185134251128,0.023339487884047695,0.213433950711924
79,0.079,0.017950442244196924,0.017950969785312472,0.023312042470750808,0.023317601492671744,0.035058195854152985,0.03520809242793473,0.026924931320346398,0.030685633589096525,0.03505819585415397,0.0953398395402802,0.02331204247075141,0.20881540925052128
80,0.08,0.017861316159029014,0.017861887502521896,0.023293028519890468,0.02329854531599717,0.03502685042448389,0.03518559302612438,0.0268817246255771,0.030616106144056725,0.03502685042448399,0.09570701645315748,0.023293028519890645,0.20268806571295736
81,0.081,0.017767316863059598,0.01776794059106894,0.023311112575043456,0.023316621673070012,0.03502226442102346,0.03519332720892463,0.026863268979091543,0.030570657832203585,0.035022264421024116,0.09648985647943266,0.023311112575044195,0.1954320051209006
82,0.082,0.017678645947315993,0.01767932775450151,0.02339727053659157,0.023402865558152852,0.03506521184135541,0.035253397500215125,0.026902067922239595,0.030606025076953466,0.035065211841355526,0.09784708976073982,0.023397270536591665,0.1875319286272774
83,0.083,0.017608865774196174,0.01760960716885726,0.02358347873109827,0.023589322892324155,0.03517696470711332,0.03538854562642965,0.027030825190590843,0.030783000896283802,0.035176964707113643,0.09993041445406395,0.023583478731098013,0.17956210753240023
84,0.084,0.017574974436216393,0.017575771534393016,0.023900877983682223,0.0239072110417112,0.03537923909797436,0.03562203840922146,0.02728072297960763,0.03116282353906938,0.03537923909797465,0.10287381936313193,0.023900877983681994,0.1721593939714694
85,0.085,0.01759688614210069,0.017597728765575704,0.024377459594754142,0.024384600075807835,0.03569377361817535,0.03597717272586072,0.02767937605954081,0.03180260681081151,0.03569377361817565,0.10678271467331604,0.02437745959475391,0.16598264669901686
86,0.08600000000000001,0.017696249211653928,0.017697120514679407,0.025035463280106626,0.025043805207147548,0.03614142066302965,0.03647628663882281,0.02824860590002834,0.03275020605575504,0.03614142066302965,0.11172439093718814,0.02503546328010696,0.16165896164557864
87,0.08700000000000001,0.017894654646854444,0.017895531470829226,0.025888804262894645,0.025898808149743973,0.03674074451971664,0.037139279789089985,0.029002276703329694,0.034039157361532804,0.03674074451971718,0.11772128163755533,0.025888804262894947,0.15972110002700002
88,0.088,0.018211420110749083,0.018212274190559583,0.026940917337350986,0.026953095806784205,0.037506249786534766,0.03798177667435082,0.029944493515942926,0.03568444914878016,0.03750624978653463,0.12474806795128068,0.026940917337350743,0.16054594981309434
89,0.089,0.018661249446062702,0.018662049468164757,0.028183389612465366,0.028198288461154387,0.038446480067128856,0.03901318189187132,0.031068457947592727,0.037679816392166034,0.038446480067128974,0.13273297632723044,0.028183389612465512,0.16430801385619836
90,0.09,0.019252133586855458,0.019252847948251627,0.029595648940419966,0.02961382469281871,0.03956230039959754,0.04023494644769671,0.032356204673125506,0.039996997783289745,0.03956230039959765,0.14156291036370805,0.029595648940420168,0.17096080090662916
91,0.091,0.01998384818649494,0.01998444816380902,0.03114581063349217,0.031167805599130564,0.040845685226790655,0.04163936715678837,0.033779318961438765,0.042587053853296315,0.04084568522679171,0.15109152517456145,0.031145810633492685,0.18025114278326582
92,0.092,0.020847311034467138,0.020847773983803154,0.03279260642491163,0.03281892211941801,0.04227927107878808,0.04320917261677824,0.035300593516268707,0.04538352385722764,0.0422792710787879,0.16114908102196676,0.032792606424911774,0.19176078909777472
93,0.093,0.02182491129575706,0.021825223490279357,0.034488168370511836,0.03451923805043592,0.04383681352155672,0.044918025070907294,0.03687645449516086,0.048306979099309644,0.04383681352155734,0.17155288378156675,0.03448816837051212,0.2049625470094501
94,0.094,0.022891755679038325,0.02289191444828626,0.03618134124444312,0.03621750237469232,0.045484540845051824,0.046731918566846886,0.03845989450757439,0.05127042879404759,0.045484540845051824,0.1821172611095734,0.03618134124444372,0.21927774569728586
95,0.095,0.024017637000665025,0.024017651938599217,0.03782115669531621,0.03786262446875359,0.047183257104401216,0.048611315152141996,0.04000360438844458,0.05418502903506649,0.04718325710440102,0.19266226132458783,0.037821156695317146,0.2341258926925483
96,0.096,0.02516944457557654,0.025169337703742994,0.03936011585844368,0.039406959392286875,0.04889094314805978,0.050513760350023876,0.04146299488121635,0.056965602847999806,0.04889094314806049,0.20302054331007824,0.03936011585844374,0.2489623480017567
97,0.097,0.02631370832337794,0.026313513210060535,0.040756983601402376,0.04080910706408197,0.05056555176128068,0.05239667119465566,0.042798837316738024,0.059535573576762826,0.05056555176128057,0.21304221571202836,0.04075698360140251,0.26330345407167843
98,0.098,0.027418989440924482,0.027418749376701457,0.041978884345661514,0.04203601591555782,0.052167693463703424,0.05421999498636555,0.04397931934757935,0.061831028401150206,0.052167693463703396,0.22259765812080043,0.04197888434566119,0.27674049336266004
99,0.099,0.02845788462444504,0.02845765003676535,0.04300259262126046,0.043064284733717206,0.053662953476654646,0.05594848461097793,0.04498139671477935,0.06380375187047856,0.05366295347665574,0.23157859456772675,0.0430025926212607,0.2889446302346469
100,0.1,0.029408483757434926,0.02940830911161376,0.043815016663670825,0.04388066135512063,0.055023652824621655,0.057553411401938925,0.04579141287047713,0.06542318970677966,0.055023652824621926,0.23989786993601353,0.043815016663671234,0.29966519396381963
101,0.101,0.03025520133526238,0.030255141815777858,0.04441296615101146,0.044481829352897934,0.0562299512078391,0.059013622862523346,0.046405042764254875,0.06667740843640403,0.056229951207839024,0.24748848448666688,0.04441296615101166,0.3087236055202761
102,0.10200000000000001,0.030988980828481467,0.030989089120303074,0.04480236311115785,0.04487364137985216,0.05727027198110101,0.06031593597628387,0.04682668384112722,0.06757319408535337,0.057270271981101205,0.2543024584188405,0.04480236311115804,0.31600507261136557
103,0.10300000000000001,0.031606941416675804,0.03160726490828504,0.04499708937284563,0.045069991667538334,0.05814109990805588,0.06145492693902618,0.04706845742620895,0.06813547260332063,0.0581410999080567,0.2603100249903618,0.04499708937284571,0.32144990330150797
104,0.10400000000000001,0.03211159183213444,0.032112170537437826,0.04501766148157702,0.045091517130262194,0.05884625432026592,0.06243222886860354,0.04714899246887194,0.0684062297023115,0.05884625432026603,0.26549949741340106,0.04501766148157685,0.3250459165799461
105,0.105,0.03250977139193527,0.032510636837115935,0.04488988804443145,0.044964279893475324,0.059395771959053684,0.06325547835714244,0.04709214172414872,0.06844305892973093,0.0593957719590536,0.2698779440996288,0.0448898880444312,0.32682296523752175
106,0.106,0.032811490356508245,0.032812665603496986,0.04464360460456579,0.04471852348730652,0.05980454634766885,0.06393706082293754,0.04692573418360638,0.0683173828077755,0.05980454634766854,0.27347257108627643,0.0446436046045657,0.32685006035422337
107,0.107,0.03302882967800558,0.03303033056675553,0.044311511723573636,0.04438752483189369,0.060090867228460035,0.0644927968211844,0.046680408139587154,0.06811229039421729,0.060090867228460076,0.2763324866225977,0.04431151172357385,0.32523504492471533
108,0.108,0.033175026180972844,0.033176863780588525,0.04392807934954857,0.04400650099551383,0.06027498836007924,0.06494069110296852,0.04638851082408773,0.06791984155428597,0.06027498836007946,0.27853034693200135,0.04392807934954864,0.322126263213291
109,0.109,0.033263818651793106,0.033266002831225126,0.04352843982147746,0.043611488777624545,0.06037782858620346,0.06529983767095808,0.046083007397139816,0.0678376353501273,0.060377828586203476,0.2801632838331073,0.043528439821476986,0.3177152654607073
110,0.11,0.033309071358252326,0.03331161533605067,0.04314718342068313,0.04323810714163578,0.06041988268696014,0.06558954130617606,0.04579632548187698,0.06796445961488186,0.060419882686960455,0.2813525139371804,0.04314718342068352,0.31223931380945374
111,0.111,0.03332463396049139,0.03332755968135754,0.04281699745703921,0.04292014092101005,0.060420387569698766,0.06582868235964104,0.045559076995282534,0.0683949544466267,0.06042038756969868,0.2822411332080398,0.042816997457039194,0.30598233545372866
112,0.112,0.033324350397887566,0.03332769461542261,0.04256714725677366,0.042687944038647466,0.060396757975226076,0.06603531986295998,0.04539864463308674,0.06921343492977153,0.06039675797522583,0.2829898044548933,0.04256714725677384,0.2992730078453799
113,0.113,0.03332210217951029,0.03332592319350114,0.0424218718330755,0.042566738394120486,0.060364276285675214,0.0662265007990351,0.045337685989940216,0.07048729269750201,0.06036427628567442,0.2837703298605876,0.042421871833075414,0.29247885617811864
114,0.114,0.03333176837957869,0.03333615346600687,0.0423988394299187,0.042574961081937965,0.06033599577216585,0.06641822311058079,0.04539267743292468,0.07226065775884247,0.06033599577216603,0.28475743249037794,0.042398839429918345,0.285995597474367
115,0.115,0.03336700624657404,0.03337207990509704,0.042507857929944506,0.04272286620692462,0.060322798489160966,0.06662548881867289,0.04557267308225803,0.07454915706258256,0.060322798489162034,0.28611940181535445,0.04250785792994435,0.28023149060865626
