,Time,VNE atom7 t_q = linear flat,VNE atom7 t_q = 10,VNE atom6 t_q = linear flat,VNE atom6 t_q = 10,VNE atom5 t_q = linear flat,VNE atom5 t_q = 10,VNE atom4 t_q = linear flat,VNE atom4 t_q = 10,VNE atom3 t_q = linear flat,VNE atom3 t_q = 10,VNE atom2 t_q = linear flat,VNE atom2 t_q = 10
279,0.279,0.05851791720308345,0.2906139339180309,0.08684975009847469,0.4365351148086598,0.09838952284714095,0.6611367271415649,0.10566207159783393,0.6681334823105038,0.09838952284714171,0.656930527153476,0.08684975009847437,0.6019530304870223
280,0.28,0.05841033137685672,0.29619562355074835,0.08685155170208894,0.4398669304497944,0.09827756046872838,0.6640953049090008,0.10578439458689408,0.6697738627900509,0.09827756046872868,0.6578296000875372,0.08685155170208897,0.6008399090328884
281,0.281,0.05829287092259329,0.3022715371824192,0.08684161310274308,0.4435112001811768,0.09819296009549888,0.6668817612296026,0.10586885185821623,0.6712970289889337,0.0981929600954985,0.6585992585490749,0.08684161310274338,0.6000691216538611
282,0.28200000000000003,0.05816725096294881,0.30878464529562066,0.08681985674021453,0.44751484543592507,0.09813487313182459,0.669444812165046,0.10591170927487781,0.6726805093725547,0.09813487313182453,0.6592172327406438,0.0868198567402148,0.5996603811907317
283,0.28300000000000003,0.058035881630501426,0.3156608287285682,0.08678594809828341,0.45189576791436076,0.09810084289001678,0.6717407342970949,0.10590883340098398,0.67390266552549,0.09810084289001669,0.6596668884175798,0.08678594809828348,0.5996107770993347
284,0.28400000000000003,0.05790179083504299,0.3228121466637977,0.08673919609756583,0.45663953356147724,0.09808719757583781,0.6737376545449393,0.10585573679901265,0.6749450287469532,0.09808719757583755,0.6599373231265772,0.08673919609756543,0.5998960217130899
285,0.28500000000000003,0.05776846337720061,0.33014063403188865,0.08667854970013815,0.46169944924232503,0.09808953809123272,0.67541890438422,0.1057480277403644,0.6757949482529121,0.09808953809123262,0.6600233352813119,0.08667854970013841,0.6004730579278357
286,0.28600000000000003,0.057639605838453976,0.3375424213790478,0.0866026917197879,0.4670000969157451,0.09810325117780488,0.6767848711669101,0.1055822273888229,0.6764480899582136,0.09810325117780522,0.6599253446591755,0.08660269171978796,0.601283416162582
287,0.28700000000000003,0.057518858362512755,0.3449119777559456,0.08651021596609859,0.47244390845196355,0.09812397702840303,0.6778529928092651,0.10535683913152173,0.6769103186945895,0.09812397702840299,0.6596493126935303,0.08651021596609867,0.6022567644043941
288,0.28800000000000003,0.05740948370532596,0.3521462955899963,0.08639986104265947,0.4779199530047653,0.09814797138956972,0.6786558225901025,0.10507349194744704,0.6771985682362678,0.09814797138956977,0.6592066720587328,0.08639986104265916,0.6033142712023267
